

-- Schedd: cmssubmit-r1.t2.ucsd.edu : <169.228.38.40:9615?...
 ID      OWNER            SUBMITTED     RUN_TIME ST PRI SIZE CMD               
240921.0   uscms5799       6/24 05:53   0+00:00:50 C  0   0.0  condorExecutable.s
240922.0   uscms5799       6/24 05:53   0+00:00:46 C  0   34.2 condorExecutable.s
240923.0   uscms5799       6/24 05:53   0+00:00:44 C  0   73.2 condorExecutable.s
240924.0   uscms5799       6/24 05:53   0+00:00:44 C  0   0.0  condorExecutable.s
240925.0   uscms5799       6/24 05:53   0+00:00:23 C  0   97.7 condorExecutable.s
240926.0   uscms5799       6/24 05:53   0+00:00:40 C  0   34.2 condorExecutable.s
240927.0   uscms5799       6/24 05:53   0+00:00:27 C  0   0.0  condorExecutable.s
664830.0   uscms5799       9/28 12:15   0+00:12:16 C  0   976.6 mergeScriptRoot6.s
664833.0   uscms5799       9/28 12:15   0+00:11:05 C  0   976.6 mergeScriptRoot6.s
968244.0   uscms5799      11/9  10:39   0+01:01:19 C  0   976.6 condorExecutable.s
968336.0   uscms5799      11/9  10:39   0+00:39:07 C  0   732.4 condorExecutable.s
968350.0   uscms5799      11/9  10:39   0+00:34:35 C  0   976.6 condorExecutable.s
968410.0   uscms5799      11/9  10:39   0+00:10:11 C  0   732.4 condorExecutable.s
968756.0   uscms5799      11/9  12:01   0+00:24:26 C  0   732.4 condorExecutable.s
1200040.0   uscms5799      12/9  15:00   0+01:04:54 C  0   732.4 condorExecutable.s
1913909.0   uscms5799       5/10 07:13   0+00:28:02 C  0   732.4 runPythiaJob.sh SM
1913958.0   uscms5799       5/10 07:13   0+00:22:04 C  0   732.4 runPythiaJob.sh SM
1913970.0   uscms5799       5/10 07:13   0+00:21:09 C  0   732.4 runPythiaJob.sh SM
1913976.0   uscms5799       5/10 07:13   0+00:19:26 C  0   732.4 runPythiaJob.sh SM
1913989.0   uscms5799       5/10 07:13   0+00:18:41 C  0   732.4 runPythiaJob.sh SM
1914004.0   uscms5799       5/10 07:13   0+00:17:27 C  0   732.4 runPythiaJob.sh SM
1914007.0   uscms5799       5/10 07:13   0+00:16:33 C  0   732.4 runPythiaJob.sh SM
2078816.0   uscms5799       5/31 11:29   0+01:22:47 C  0   4150.4 runFragmentValidat
2102788.0   uscms5799       6/3  08:38   0+00:51:21 C  0   7324.2 runFragmentValidat
2102789.0   uscms5799       6/3  08:38   0+00:51:33 C  0   7324.2 runFragmentValidat
2102843.0   uscms5799       6/3  08:38   0+00:30:04 C  0   7324.2 runFragmentValidat
2109979.0   uscms5799       6/3  11:49   0+00:02:24 C  0   732.4 condorExecutable.s
2109981.0   uscms5799       6/3  11:49   0+00:02:15 C  0   732.4 condorExecutable.s
2109985.0   uscms5799       6/3  11:49   0+00:02:00 C  0   732.4 condorExecutable.s
2110007.0   uscms5799       6/3  11:50   0+00:01:48 C  0   732.4 condorExecutable.s
2110009.0   uscms5799       6/3  11:50   0+00:01:59 C  0   732.4 condorExecutable.s
2110972.0   uscms5799       6/3  12:22   0+00:01:55 C  0   732.4 condorExecutable.s
2110973.0   uscms5799       6/3  12:22   0+00:04:09 C  0   732.4 condorExecutable.s
2112253.0   uscms5799       6/3  12:53   0+00:18:37 C  0   732.4 condorExecutable.s
2112318.0   uscms5799       6/3  12:53   0+00:16:20 C  0   732.4 condorExecutable.s
2112351.0   uscms5799       6/3  12:54   0+00:15:20 C  0   732.4 condorExecutable.s
2112443.0   uscms5799       6/3  12:56   0+00:11:44 C  0   732.4 condorExecutable.s
2112514.0   uscms5799       6/3  12:57   0+00:10:36 C  0   732.4 condorExecutable.s
2112531.0   uscms5799       6/3  12:57   0+00:10:21 C  0   732.4 condorExecutable.s
2112539.0   uscms5799       6/3  12:58   0+00:10:40 C  0   732.4 condorExecutable.s
